CustomerID,Active_Subscriptions,Monthly_Subscriptions,Weekly_Subscriptions,Total_Monthly_Spend,Upcoming_Total,Next_Debit_Date,Current_Balance,Risk_Level,Top_Merchants,FR8_Message
CUST100934,3,3,0,1976.59,1977.31,2024-06-12,1158252.03,High,"Adobe, Google, Swiggy","You have 3 active subscription(s). Total monthly spend: ₹1,976.59. Next debit: 2024-06-12."
CUST100935,2,1,1,4159.33,3936.82,2024-07-07,1904408.27,Low,"Coursera, TimesOfIndia","You have 2 active subscription(s). Total monthly spend: ₹4,159.33. Next debit: 2024-07-07."
CUST100936,4,4,0,7820.52,7835.28,2024-07-02,1647129.94,High,"Coursera, LinkedIn, Microsoft, Netflix","You have 4 active subscription(s). Total monthly spend: ₹7,820.52. Next debit: 2024-07-02."
CUST100937,3,3,0,3421.15,3453.63,2024-07-05,1331738.05,High,"LinkedIn, Netflix, Zee5","You have 3 active subscription(s). Total monthly spend: ₹3,421.15. Next debit: 2024-07-05."
CUST100938,1,1,0,99.22,98.56,2024-07-07,874775.0,Low,Zee5,You have 1 active subscription(s). Total monthly spend: ₹99.22. Next debit: 2024-07-07.
CUST100939,4,3,1,5214.91,4496.32,2024-07-07,1494302.08,High,"Apple, Coursera, AnytimeFitness, Zee5","You have 4 active subscription(s). Total monthly spend: ₹5,214.91. Next debit: 2024-07-07."
CUST100940,1,1,0,99.0,97.62,2024-07-02,697730.11,Low,Zee5,You have 1 active subscription(s). Total monthly spend: ₹99.00. Next debit: 2024-07-02.
CUST100941,4,4,0,1795.82,1797.76,2024-06-22,661839.15,Low,"CultFit, Microsoft, Spotify, YouTube","You have 4 active subscription(s). Total monthly spend: ₹1,795.82. Next debit: 2024-06-22."
CUST100942,2,2,0,571.6,570.56,2024-07-29,2493270.9,High,"Apple, Microsoft",You have 2 active subscription(s). Total monthly spend: ₹571.60. Next debit: 2024-07-29.
CUST100943,2,2,0,1751.88,1750.15,2024-07-17,2098644.64,Low,"Adobe, Apple","You have 2 active subscription(s). Total monthly spend: ₹1,751.88. Next debit: 2024-07-17."
CUST100944,2,2,0,594.77,595.65,2024-07-12,1424385.47,Low,"Microsoft, Zee5",You have 2 active subscription(s). Total monthly spend: ₹594.77. Next debit: 2024-07-12.
CUST100945,4,3,1,1291.23,541.45,2024-07-01,1205992.56,Low,"Apple, AnytimeFitness, Spotify, Zee5","You have 4 active subscription(s). Total monthly spend: ₹1,291.23. Next debit: 2024-07-01."
CUST100946,4,4,0,2694.23,2695.79,2024-06-06,713593.91,Low,"Apple, CultFit, Disney+Hotstar, Spotify","You have 4 active subscription(s). Total monthly spend: ₹2,694.23. Next debit: 2024-06-06."
CUST100947,2,2,0,1427.12,1431.05,2024-07-18,772871.78,Low,"Google, Zoom","You have 2 active subscription(s). Total monthly spend: ₹1,427.12. Next debit: 2024-07-18."
CUST100948,2,2,0,4994.85,5014.97,2024-07-11,2655870.51,High,"Coursera, CultFit","You have 2 active subscription(s). Total monthly spend: ₹4,994.85. Next debit: 2024-07-11."
CUST100949,4,4,0,6578.18,6552.96,2024-07-01,1244628.07,High,"Coursera, Dropbox, Disney+Hotstar, YouTube","You have 4 active subscription(s). Total monthly spend: ₹6,578.18. Next debit: 2024-07-01."
CUST100950,2,2,0,217.8,216.9,2024-07-04,849771.14,Low,"Spotify, Zee5",You have 2 active subscription(s). Total monthly spend: ₹217.80. Next debit: 2024-07-04.
CUST100951,3,3,0,2938.84,2914.33,2024-06-08,978434.28,High,"LinkedIn, Swiggy, Zee5","You have 3 active subscription(s). Total monthly spend: ₹2,938.84. Next debit: 2024-06-08."
CUST100952,3,3,0,1973.08,1953.84,2024-07-06,1060450.93,Low,"Apple, Dropbox, CultFit","You have 3 active subscription(s). Total monthly spend: ₹1,973.08. Next debit: 2024-07-06."
CUST100953,3,3,0,1900.91,1897.69,2024-06-18,602604.38,Low,"Microsoft, Zee5, Zoom","You have 3 active subscription(s). Total monthly spend: ₹1,900.91. Next debit: 2024-06-18."
CUST100954,3,3,0,1473.68,1472.18,2024-07-07,1126879.89,Low,"BESCOM, Google, Microsoft","You have 3 active subscription(s). Total monthly spend: ₹1,473.68. Next debit: 2024-07-07."
CUST100955,2,2,0,1369.85,1359.19,2024-07-12,1271676.51,Low,"Apple, Zoom","You have 2 active subscription(s). Total monthly spend: ₹1,369.85. Next debit: 2024-07-12."
CUST100956,3,3,0,3333.66,3335.08,2024-07-11,2562410.59,High,"Adobe, CultFit, Netflix","You have 3 active subscription(s). Total monthly spend: ₹3,333.66. Next debit: 2024-07-11."
CUST100957,2,2,0,949.36,957.26,2024-07-18,2614329.69,Low,"BESCOM, Zee5",You have 2 active subscription(s). Total monthly spend: ₹949.36. Next debit: 2024-07-18.
CUST100958,3,3,0,2043.04,2039.93,2024-07-06,747147.64,High,"Netflix, Zee5, Zoom","You have 3 active subscription(s). Total monthly spend: ₹2,043.04. Next debit: 2024-07-06."
CUST100959,2,1,1,1196.77,1050.35,2024-07-08,1906097.48,Low,"CultFit, TimesOfIndia","You have 2 active subscription(s). Total monthly spend: ₹1,196.77. Next debit: 2024-07-08."
CUST100960,2,2,0,1680.67,1683.79,2024-07-24,2114749.75,Low,"Disney+Hotstar, YouTube","You have 2 active subscription(s). Total monthly spend: ₹1,680.67. Next debit: 2024-07-24."
CUST100961,1,1,0,179.56,179.02,2024-07-10,1250191.03,Low,Swiggy,You have 1 active subscription(s). Total monthly spend: ₹179.56. Next debit: 2024-07-10.
CUST100962,3,3,0,2650.21,2671.46,2024-06-29,1412493.69,High,"Disney+Hotstar, Microsoft, Netflix","You have 3 active subscription(s). Total monthly spend: ₹2,650.21. Next debit: 2024-06-29."
CUST100963,4,4,0,3802.06,3804.51,2024-07-05,2155449.09,High,"Dropbox, Google, LinkedIn, Spotify","You have 4 active subscription(s). Total monthly spend: ₹3,802.06. Next debit: 2024-07-05."
CUST100964,2,2,0,1412.87,1409.18,2024-07-06,1092940.2,High,"Spotify, Zoom","You have 2 active subscription(s). Total monthly spend: ₹1,412.87. Next debit: 2024-07-06."
CUST100965,4,4,0,1973.48,1972.22,2024-06-10,1198953.94,Low,"Amazon, Dropbox, Google, Netflix","You have 4 active subscription(s). Total monthly spend: ₹1,973.48. Next debit: 2024-06-10."
CUST100966,4,3,1,6415.37,5667.21,2024-07-10,691561.49,High,"Coursera, Google, AnytimeFitness, Zoom","You have 4 active subscription(s). Total monthly spend: ₹6,415.37. Next debit: 2024-07-10."
CUST100967,2,2,0,1019.31,1021.2,2024-07-08,2244212.78,Low,"Dropbox, Spotify","You have 2 active subscription(s). Total monthly spend: ₹1,019.31. Next debit: 2024-07-08."
CUST100968,3,2,1,496.01,347.18,2024-07-11,1002576.42,High,"TimesOfIndia, Spotify, Swiggy",You have 3 active subscription(s). Total monthly spend: ₹496.01. Next debit: 2024-07-11.
CUST100969,4,3,1,2913.86,2185.78,2024-05-31,1932726.61,High,"Dropbox, BESCOM, AnytimeFitness, YouTube","You have 4 active subscription(s). Total monthly spend: ₹2,913.86. Next debit: 2024-05-31."
CUST100970,3,3,0,3440.31,3449.09,2024-07-01,2357514.42,High,"LinkedIn, Netflix, Spotify","You have 3 active subscription(s). Total monthly spend: ₹3,440.31. Next debit: 2024-07-01."
CUST100971,4,3,1,6168.23,6008.59,2024-07-06,2608831.1,High,"Adobe, Amazon, Coursera, TimesOfIndia","You have 4 active subscription(s). Total monthly spend: ₹6,168.23. Next debit: 2024-07-06."
CUST100972,3,3,0,3149.78,3155.95,2024-06-16,878116.92,High,"BESCOM, CultFit, Zoom","You have 3 active subscription(s). Total monthly spend: ₹3,149.78. Next debit: 2024-06-16."
CUST100973,3,3,0,3346.83,3345.24,2024-05-10,2197243.3,High,"BESCOM, CultFit, Disney+Hotstar","You have 3 active subscription(s). Total monthly spend: ₹3,346.83. Next debit: 2024-05-10."
CUST100974,1,0,1,995.0,249.93,2024-07-04,1966175.22,Low,AnytimeFitness,You have 1 active subscription(s). Total monthly spend: ₹995.00. Next debit: 2024-07-04.
CUST100975,3,3,0,2663.51,2668.47,2024-07-05,2532192.59,Low,"CultFit, Disney+Hotstar, Swiggy","You have 3 active subscription(s). Total monthly spend: ₹2,663.51. Next debit: 2024-07-05."
CUST100976,3,2,1,2114.71,1352.76,2024-07-05,822566.74,Low,"AnytimeFitness, CultFit, Spotify","You have 3 active subscription(s). Total monthly spend: ₹2,114.71. Next debit: 2024-07-05."
CUST100977,4,3,1,3082.25,2344.05,2024-07-05,1639686.2,High,"Dropbox, AnytimeFitness, CultFit, YouTube","You have 4 active subscription(s). Total monthly spend: ₹3,082.25. Next debit: 2024-07-05."
CUST100978,4,4,0,2272.43,2279.24,2024-07-18,1357743.69,Low,"Amazon, Apple, Dropbox, CultFit","You have 4 active subscription(s). Total monthly spend: ₹2,272.43. Next debit: 2024-07-18."
CUST100979,3,3,0,1294.82,1291.63,2024-06-12,2161513.34,Low,"Amazon, Dropbox, Zee5","You have 3 active subscription(s). Total monthly spend: ₹1,294.82. Next debit: 2024-06-12."
CUST100980,4,4,0,2328.6,2319.81,2024-06-02,732472.14,High,"Apple, Dropbox, BESCOM, Microsoft","You have 4 active subscription(s). Total monthly spend: ₹2,328.60. Next debit: 2024-06-02."
CUST100981,2,1,1,2511.39,1763.31,2024-07-07,2064000.47,High,"AnytimeFitness, Disney+Hotstar","You have 2 active subscription(s). Total monthly spend: ₹2,511.39. Next debit: 2024-07-07."
CUST100982,4,4,0,2816.87,2821.0,2024-07-20,850546.99,Low,"Apple, Dropbox, BESCOM, CultFit","You have 4 active subscription(s). Total monthly spend: ₹2,816.87. Next debit: 2024-07-20."
CUST100983,1,1,0,1667.56,1654.15,2024-07-13,554781.93,Low,Adobe,"You have 1 active subscription(s). Total monthly spend: ₹1,667.56. Next debit: 2024-07-13."
CUST100984,4,3,1,3303.1,3132.05,2024-07-06,1493781.54,High,"Adobe, Google, TimesOfIndia, Zoom","You have 4 active subscription(s). Total monthly spend: ₹3,303.10. Next debit: 2024-07-06."
CUST100985,1,1,0,649.11,643.54,2024-07-20,1542572.61,Low,Netflix,You have 1 active subscription(s). Total monthly spend: ₹649.11. Next debit: 2024-07-20.
CUST100986,3,3,0,2686.83,2688.29,2024-07-03,422708.0,Low,"Amazon, Dropbox, Disney+Hotstar","You have 3 active subscription(s). Total monthly spend: ₹2,686.83. Next debit: 2024-07-03."
CUST100987,4,4,0,2188.83,2191.25,2024-06-29,1332496.84,Low,"Google, Netflix, Spotify, Zoom","You have 4 active subscription(s). Total monthly spend: ₹2,188.83. Next debit: 2024-06-29."
CUST100988,4,3,1,1825.14,1680.22,2024-06-29,675911.46,Low,"Google, CultFit, Microsoft, TimesOfIndia","You have 4 active subscription(s). Total monthly spend: ₹1,825.14. Next debit: 2024-06-29."
CUST100989,4,3,1,3523.82,3376.74,2024-06-29,1135419.16,High,"BESCOM, CultFit, Disney+Hotstar, TimesOfIndia","You have 4 active subscription(s). Total monthly spend: ₹3,523.82. Next debit: 2024-06-29."
CUST100990,2,2,0,1500.3,1496.06,2024-06-17,1326828.32,Low,"BESCOM, Netflix","You have 2 active subscription(s). Total monthly spend: ₹1,500.30. Next debit: 2024-06-17."
CUST100991,4,3,1,4514.46,4391.95,2024-07-09,1446037.49,High,"Disney+Hotstar, LinkedIn, TimesOfIndia, YouTube","You have 4 active subscription(s). Total monthly spend: ₹4,514.46. Next debit: 2024-07-09."
CUST100992,1,1,0,1302.15,1310.16,2024-07-17,714469.51,Low,Zoom,"You have 1 active subscription(s). Total monthly spend: ₹1,302.15. Next debit: 2024-07-17."
CUST100993,4,4,0,3394.82,3392.27,2024-06-25,1663237.38,High,"Dropbox, BESCOM, CultFit, Netflix","You have 4 active subscription(s). Total monthly spend: ₹3,394.82. Next debit: 2024-06-25."
CUST100994,3,3,0,1923.46,1923.68,2024-06-02,2012139.42,Low,"Adobe, Google, Spotify","You have 3 active subscription(s). Total monthly spend: ₹1,923.46. Next debit: 2024-06-02."
CUST100995,3,3,0,4328.14,4332.55,2024-07-17,1636715.04,High,"Disney+Hotstar, LinkedIn, YouTube","You have 3 active subscription(s). Total monthly spend: ₹4,328.14. Next debit: 2024-07-17."
CUST100996,2,2,0,567.85,566.26,2024-07-18,2567211.32,Low,"Apple, Microsoft",You have 2 active subscription(s). Total monthly spend: ₹567.85. Next debit: 2024-07-18.
CUST100997,3,3,0,3238.36,3221.48,2024-06-04,2545503.59,High,"Apple, LinkedIn, Microsoft","You have 3 active subscription(s). Total monthly spend: ₹3,238.36. Next debit: 2024-06-04."
CUST100998,4,4,0,1853.99,1855.54,2024-07-02,2307846.04,Low,"Apple, Disney+Hotstar, Swiggy, Zee5","You have 4 active subscription(s). Total monthly spend: ₹1,853.99. Next debit: 2024-07-02."
CUST100999,4,3,1,2593.71,2441.23,2024-07-04,2499886.07,Low,"Dropbox, BESCOM, Netflix, TimesOfIndia","You have 4 active subscription(s). Total monthly spend: ₹2,593.71. Next debit: 2024-07-04."
CUST101000,3,3,0,821.81,827.36,2024-07-05,2123011.58,Low,"Google, Microsoft, YouTube",You have 3 active subscription(s). Total monthly spend: ₹821.81. Next debit: 2024-07-05.
CUST101001,2,1,1,1867.16,1705.25,2024-07-06,2337736.46,High,"Adobe, TimesOfIndia","You have 2 active subscription(s). Total monthly spend: ₹1,867.16. Next debit: 2024-07-06."
CUST101002,1,1,0,180.24,181.42,2024-07-13,1833703.83,Low,Swiggy,You have 1 active subscription(s). Total monthly spend: ₹180.24. Next debit: 2024-07-13.
CUST101003,1,1,0,1501.29,1501.86,2024-07-25,938277.12,Low,Disney+Hotstar,"You have 1 active subscription(s). Total monthly spend: ₹1,501.29. Next debit: 2024-07-25."
CUST101004,1,1,0,98.51,98.69,2024-06-18,1594664.25,Low,Zee5,You have 1 active subscription(s). Total monthly spend: ₹98.51. Next debit: 2024-06-18.
CUST101005,3,2,1,2182.54,1445.76,2024-07-07,2038378.76,Low,"AnytimeFitness, CultFit, YouTube","You have 3 active subscription(s). Total monthly spend: ₹2,182.54. Next debit: 2024-07-07."
CUST101006,1,1,0,130.64,129.75,2024-06-18,702887.19,Low,Google,You have 1 active subscription(s). Total monthly spend: ₹130.64. Next debit: 2024-06-18.
CUST101007,4,4,0,5188.77,5194.94,2024-07-02,1405306.51,High,"Apple, Coursera, CultFit, Zee5","You have 4 active subscription(s). Total monthly spend: ₹5,188.77. Next debit: 2024-07-02."
CUST101008,1,1,0,857.15,857.01,2024-06-15,2123610.55,High,BESCOM,You have 1 active subscription(s). Total monthly spend: ₹857.15. Next debit: 2024-06-15.
CUST101009,2,2,0,1110.11,1111.49,2024-07-21,690299.39,Low,"CultFit, Zee5","You have 2 active subscription(s). Total monthly spend: ₹1,110.11. Next debit: 2024-07-21."
CUST101010,4,4,0,1794.0,1792.51,2024-07-02,1985620.03,Low,"Apple, Dropbox, Netflix, Swiggy","You have 4 active subscription(s). Total monthly spend: ₹1,794.00. Next debit: 2024-07-02."
CUST101011,2,2,0,678.77,673.27,2024-07-04,630599.66,Low,"Microsoft, Swiggy",You have 2 active subscription(s). Total monthly spend: ₹678.77. Next debit: 2024-07-04.
CUST101012,1,1,0,1668.84,1671.4,2024-07-10,1657361.69,Low,Adobe,"You have 1 active subscription(s). Total monthly spend: ₹1,668.84. Next debit: 2024-07-10."
CUST101013,4,3,1,2607.8,1867.98,2024-06-22,1045879.4,Low,"Google, AnytimeFitness, Swiggy, Zoom","You have 4 active subscription(s). Total monthly spend: ₹2,607.80. Next debit: 2024-06-22."
CUST101014,4,3,1,3501.18,2778.61,2024-06-25,626580.07,Low,"Adobe, AnytimeFitness, Netflix, Swiggy","You have 4 active subscription(s). Total monthly spend: ₹3,501.18. Next debit: 2024-06-25."
CUST101015,4,4,0,5306.74,5008.73,2023-04-18,2098179.67,High,"Apple, LinkedIn, Microsoft","You have 4 active subscription(s). Total monthly spend: ₹5,306.74. Next debit: 2023-04-18."
CUST101016,4,4,0,1380.29,1386.25,2024-07-02,2154663.43,Low,"Apple, CultFit, Spotify, YouTube","You have 4 active subscription(s). Total monthly spend: ₹1,380.29. Next debit: 2024-07-02."
CUST101017,2,2,0,1605.43,1617.25,2024-07-04,1719165.62,Low,"Amazon, Zoom","You have 2 active subscription(s). Total monthly spend: ₹1,605.43. Next debit: 2024-07-04."
CUST101018,1,1,0,4023.5,4020.11,2024-07-14,1539004.91,Low,Coursera,"You have 1 active subscription(s). Total monthly spend: ₹4,023.50. Next debit: 2024-07-14."
CUST101019,3,3,0,3282.58,3281.83,2024-07-13,1860037.34,High,"Adobe, Disney+Hotstar, Zee5","You have 3 active subscription(s). Total monthly spend: ₹3,282.58. Next debit: 2024-07-13."
CUST101020,1,1,0,1499.0,1503.93,2024-07-04,2073987.05,Low,Disney+Hotstar,"You have 1 active subscription(s). Total monthly spend: ₹1,499.00. Next debit: 2024-07-04."
CUST101021,3,3,0,3172.15,3194.05,2024-05-18,1940337.75,High,"Adobe, CultFit, Microsoft","You have 3 active subscription(s). Total monthly spend: ₹3,172.15. Next debit: 2024-05-18."
CUST101022,3,3,0,6218.78,6213.37,2024-07-13,2474594.47,High,"Coursera, Dropbox, Zoom","You have 3 active subscription(s). Total monthly spend: ₹6,218.78. Next debit: 2024-07-13."
CUST101023,3,2,1,3354.71,2613.83,2024-06-17,1366412.57,Low,"BESCOM, AnytimeFitness, Disney+Hotstar","You have 3 active subscription(s). Total monthly spend: ₹3,354.71. Next debit: 2024-06-17."
CUST101024,2,2,0,2672.34,2675.42,2024-07-29,1951395.15,Low,"Adobe, CultFit","You have 2 active subscription(s). Total monthly spend: ₹2,672.34. Next debit: 2024-07-29."
CUST101025,1,1,0,129.76,129.37,2024-07-04,632269.42,Low,Google,You have 1 active subscription(s). Total monthly spend: ₹129.76. Next debit: 2024-07-04.
CUST101026,4,4,0,4540.95,4522.88,2024-07-11,1803735.67,High,"Adobe, LinkedIn, Spotify, Zee5","You have 4 active subscription(s). Total monthly spend: ₹4,540.95. Next debit: 2024-07-11."
CUST101027,4,4,0,3176.04,3176.38,2024-07-09,616744.29,High,"BESCOM, Disney+Hotstar, Netflix, YouTube","You have 4 active subscription(s). Total monthly spend: ₹3,176.04. Next debit: 2024-07-09."
CUST101028,1,1,0,119.16,121.09,2024-07-30,2536390.66,Low,Spotify,You have 1 active subscription(s). Total monthly spend: ₹119.16. Next debit: 2024-07-30.
CUST101029,3,2,1,5520.87,5357.09,2024-07-03,1646166.45,High,"Coursera, TimesOfIndia, Zoom","You have 3 active subscription(s). Total monthly spend: ₹5,520.87. Next debit: 2024-07-03."
CUST101030,3,3,0,766.13,761.84,2024-06-15,2495700.39,High,"Apple, Microsoft, YouTube",You have 3 active subscription(s). Total monthly spend: ₹766.13. Next debit: 2024-06-15.
CUST101031,2,1,1,2001.05,1262.0,2024-07-05,925901.52,Low,"AnytimeFitness, CultFit","You have 2 active subscription(s). Total monthly spend: ₹2,001.05. Next debit: 2024-07-05."
CUST101032,2,2,0,1675.52,1672.25,2024-06-11,796755.08,High,"Disney+Hotstar, Swiggy","You have 2 active subscription(s). Total monthly spend: ₹1,675.52. Next debit: 2024-06-11."
CUST101033,4,3,1,499.33,353.79,2024-06-17,2532720.83,High,"Apple, Google, TimesOfIndia, Zee5",You have 4 active subscription(s). Total monthly spend: ₹499.33. Next debit: 2024-06-17.
CUST101034,4,4,0,2151.98,2151.63,2024-07-11,2242738.55,Low,"Apple, Google, Netflix, Zoom","You have 4 active subscription(s). Total monthly spend: ₹2,151.98. Next debit: 2024-07-11."
CUST101035,4,4,0,2275.93,2269.24,2024-07-04,2048085.07,Low,"CultFit, Microsoft, Netflix, Spotify","You have 4 active subscription(s). Total monthly spend: ₹2,275.93. Next debit: 2024-07-04."
CUST101036,2,2,0,1092.81,1093.25,2024-07-03,572205.27,Low,"CultFit, Zee5","You have 2 active subscription(s). Total monthly spend: ₹1,092.81. Next debit: 2024-07-03."
CUST101037,4,3,1,2410.25,1659.03,2024-06-27,1534868.77,High,"Apple, BESCOM, AnytimeFitness, Microsoft","You have 4 active subscription(s). Total monthly spend: ₹2,410.25. Next debit: 2024-06-27."
CUST101038,3,2,1,5197.4,4473.76,2024-07-01,888315.64,High,"Coursera, AnytimeFitness, Swiggy","You have 3 active subscription(s). Total monthly spend: ₹5,197.40. Next debit: 2024-07-01."
CUST101039,1,1,0,1674.86,1671.51,2024-07-21,783122.12,Low,Adobe,"You have 1 active subscription(s). Total monthly spend: ₹1,674.86. Next debit: 2024-07-21."
CUST101040,4,3,1,4689.4,3930.24,2024-07-10,1591499.23,High,"Dropbox, AnytimeFitness, Disney+Hotstar, Zoom","You have 4 active subscription(s). Total monthly spend: ₹4,689.40. Next debit: 2024-07-10."
CUST101041,4,4,0,5231.64,5244.89,2024-07-09,579485.41,High,"Coursera, BESCOM, Swiggy, YouTube","You have 4 active subscription(s). Total monthly spend: ₹5,231.64. Next debit: 2024-07-09."
CUST101042,4,4,0,3650.21,3631.76,2024-07-10,1782282.21,High,"Adobe, Amazon, CultFit, Netflix","You have 4 active subscription(s). Total monthly spend: ₹3,650.21. Next debit: 2024-07-10."
CUST101043,3,3,0,3436.33,3424.69,2024-06-25,1599678.59,High,"Adobe, Dropbox, BESCOM","You have 3 active subscription(s). Total monthly spend: ₹3,436.33. Next debit: 2024-06-25."
CUST101044,4,3,1,2954.95,2209.52,2024-07-02,2383023.34,Low,"Amazon, AnytimeFitness, CultFit, Netflix","You have 4 active subscription(s). Total monthly spend: ₹2,954.95. Next debit: 2024-07-02."
CUST101045,1,1,0,3994.45,3945.45,2024-07-25,1158037.26,High,Coursera,"You have 1 active subscription(s). Total monthly spend: ₹3,994.45. Next debit: 2024-07-25."
CUST101046,4,3,1,8482.15,7720.79,2024-06-28,2599514.28,High,"Coursera, BESCOM, AnytimeFitness, LinkedIn","You have 4 active subscription(s). Total monthly spend: ₹8,482.15. Next debit: 2024-06-28."
CUST101047,1,1,0,1679.37,1671.41,2024-07-01,2252517.28,Low,Adobe,"You have 1 active subscription(s). Total monthly spend: ₹1,679.37. Next debit: 2024-07-01."
CUST101048,1,0,1,196.12,49.12,2024-07-02,2372926.45,Low,TimesOfIndia,You have 1 active subscription(s). Total monthly spend: ₹196.12. Next debit: 2024-07-02.
CUST101049,2,2,0,969.28,972.29,2024-07-08,1550828.88,Low,"BESCOM, Spotify",You have 2 active subscription(s). Total monthly spend: ₹969.28. Next debit: 2024-07-08.
CUST101050,1,1,0,499.38,499.65,2024-07-17,1645502.74,Low,Microsoft,You have 1 active subscription(s). Total monthly spend: ₹499.38. Next debit: 2024-07-17.
CUST101051,4,3,1,2315.96,2177.35,2024-07-06,1055060.95,High,"Netflix, TimesOfIndia, Swiggy, Zoom","You have 4 active subscription(s). Total monthly spend: ₹2,315.96. Next debit: 2024-07-06."
CUST101052,2,2,0,958.83,960.76,2024-07-16,2174988.68,Low,"BESCOM, Spotify",You have 2 active subscription(s). Total monthly spend: ₹958.83. Next debit: 2024-07-16.
CUST101053,4,4,0,5778.11,5796.37,2024-06-09,404202.99,High,"CultFit, Disney+Hotstar, LinkedIn, Netflix","You have 4 active subscription(s). Total monthly spend: ₹5,778.11. Next debit: 2024-06-09."
CUST101054,2,2,0,919.23,922.91,2024-07-04,1945693.41,High,"Apple, BESCOM",You have 2 active subscription(s). Total monthly spend: ₹919.23. Next debit: 2024-07-04.
CUST101055,2,2,0,217.79,216.26,2024-07-12,2210260.41,Low,"Spotify, Zee5",You have 2 active subscription(s). Total monthly spend: ₹217.79. Next debit: 2024-07-12.
CUST101056,1,1,0,130.08,130.19,2024-07-20,1846595.17,Low,Google,You have 1 active subscription(s). Total monthly spend: ₹130.08. Next debit: 2024-07-20.
CUST101057,2,1,1,1692.65,1544.23,2024-06-29,2636355.22,Low,"Disney+Hotstar, TimesOfIndia","You have 2 active subscription(s). Total monthly spend: ₹1,692.65. Next debit: 2024-06-29."
CUST101058,3,2,1,2989.36,2275.66,2024-06-30,1826029.67,High,"AnytimeFitness, Disney+Hotstar, Microsoft","You have 3 active subscription(s). Total monthly spend: ₹2,989.36. Next debit: 2024-06-30."
CUST101059,4,4,0,1609.55,1607.41,2024-06-22,2326621.54,High,"Amazon, Google, CultFit, Swiggy","You have 4 active subscription(s). Total monthly spend: ₹1,609.55. Next debit: 2024-06-22."
CUST101060,1,1,0,496.94,496.92,2024-07-14,1756631.43,Low,Microsoft,You have 1 active subscription(s). Total monthly spend: ₹496.94. Next debit: 2024-07-14.
CUST101061,1,1,0,297.87,301.61,2024-07-16,2208309.66,Low,Amazon,You have 1 active subscription(s). Total monthly spend: ₹297.87. Next debit: 2024-07-16.
CUST101062,1,1,0,1303.11,1309.99,2024-07-14,2254647.79,Low,Zoom,"You have 1 active subscription(s). Total monthly spend: ₹1,303.11. Next debit: 2024-07-14."
CUST101063,4,4,0,3200.74,3191.16,2024-07-11,2442882.57,High,"Amazon, Dropbox, Disney+Hotstar, Microsoft","You have 4 active subscription(s). Total monthly spend: ₹3,200.74. Next debit: 2024-07-11."
CUST101064,1,1,0,1508.34,1505.11,2024-07-27,1398104.91,Low,Disney+Hotstar,"You have 1 active subscription(s). Total monthly spend: ₹1,508.34. Next debit: 2024-07-27."
CUST101065,4,4,0,5012.48,5037.08,2024-07-12,1442403.28,High,"Adobe, LinkedIn, Microsoft, Swiggy","You have 4 active subscription(s). Total monthly spend: ₹5,012.48. Next debit: 2024-07-12."
CUST101066,2,1,1,385.52,234.41,2024-06-12,1703705.33,High,"TimesOfIndia, YouTube",You have 2 active subscription(s). Total monthly spend: ₹385.52. Next debit: 2024-06-12.
CUST101067,4,3,1,4820.32,4640.95,2024-07-06,1618737.24,High,"Coursera, Google, Microsoft, TimesOfIndia","You have 4 active subscription(s). Total monthly spend: ₹4,820.32. Next debit: 2024-07-06."
CUST101068,3,3,0,1341.63,1343.31,2024-07-06,1293508.66,Low,"Microsoft, Netflix, YouTube","You have 3 active subscription(s). Total monthly spend: ₹1,341.63. Next debit: 2024-07-06."
CUST101069,1,1,0,995.65,1003.36,2024-07-08,772399.54,Low,CultFit,You have 1 active subscription(s). Total monthly spend: ₹995.65. Next debit: 2024-07-08.
CUST101070,4,4,0,1253.89,1238.63,2024-06-06,1667818.54,High,"Apple, Dropbox, Swiggy, Zee5","You have 4 active subscription(s). Total monthly spend: ₹1,253.89. Next debit: 2024-06-06."
CUST101071,4,4,0,3481.27,3489.36,2024-06-17,2353719.98,High,"Google, LinkedIn, Microsoft, YouTube","You have 4 active subscription(s). Total monthly spend: ₹3,481.27. Next debit: 2024-06-17."
CUST101072,1,1,0,1668.2,1663.61,2024-07-07,2416692.52,Low,Adobe,"You have 1 active subscription(s). Total monthly spend: ₹1,668.20. Next debit: 2024-07-07."
CUST101073,4,4,0,5376.28,5366.01,2024-06-20,1473185.21,High,"Adobe, Dropbox, LinkedIn, Swiggy","You have 4 active subscription(s). Total monthly spend: ₹5,376.28. Next debit: 2024-06-20."
CUST101074,1,1,0,904.69,906.83,2024-07-30,2600672.91,Low,Dropbox,You have 1 active subscription(s). Total monthly spend: ₹904.69. Next debit: 2024-07-30.
CUST101075,4,3,1,2285.56,2131.86,2024-07-04,2187306.67,Low,"Dropbox, CultFit, TimesOfIndia, YouTube","You have 4 active subscription(s). Total monthly spend: ₹2,285.56. Next debit: 2024-07-04."
CUST101076,1,1,0,129.64,129.69,2024-07-17,2105902.82,Low,Google,You have 1 active subscription(s). Total monthly spend: ₹129.64. Next debit: 2024-07-17.
CUST101077,4,4,0,4410.12,4436.13,2024-07-01,1318953.57,High,"Amazon, LinkedIn, Swiggy, Zoom","You have 4 active subscription(s). Total monthly spend: ₹4,410.12. Next debit: 2024-07-01."
